tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,207,126335,,,Sora Fukuda,L,180,JPN,28.4,210121,,,Kokoro Isomura,R,175,JPN,23.1,7-5 6-3,3,R16,86,4,2,67,38,31,14,11,3,4,2,1,57,35,23,13,10,1,4,713,45,557,71
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,205,209067,,,Hunter Heck,R,173,USA,23.8,208051,,,Axel Nefve,L,193,USA,25.6,7-5 4-6 6-2,3,R16,132,3,2,115,86,56,11,15,9,13,7,5,94,56,33,17,15,9,15,1179,9,810,33
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,202,209274,,,Carl Emil Overbeck,U,,DEN,24.5,209043,,,Yuta Kikuchi,R,173,JPN,26.4,6-4 6-2,3,R16,73,12,0,53,35,29,10,9,1,1,3,4,64,31,22,15,9,6,9,489,89,700,46
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,208,208801,,,James Kent Trotter,U,,JPN,26.6,212190,,,Karol Filar,U,,POL,27.5,6-4 6-4,3,R16,77,11,1,65,47,32,12,10,4,5,1,2,55,36,24,8,10,0,3,,,620,58
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,204,111788,,,Naoki Nakagawa,R,180,JPN,29.3,210672,,,Leo Vithoontien,L,185,JPN,26.5,6-2 6-3,3,R16,72,1,2,42,24,19,13,8,0,0,2,2,60,37,22,11,9,5,9,678,49,705,46
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,203,209163,,,Emile Hudd,R,193,GBR,25.8,200321,,,San Hui Sin,R,178,KOR,28.9,6-1 6-2,3,R16,63,5,1,38,26,20,9,8,0,1,0,3,51,34,16,5,7,3,8,684,48,358,132
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,201,212944,,,Ryo Tabata,U,,JPN,18.1,111187,,,Kaichi Uchida,R,180,JPN,31.5,0-6 6-4 6-4,3,R16,102,8,1,83,51,37,12,13,3,6,5,1,79,45,37,15,13,5,7,947,20,236,233
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,206,207383,,,Taisei Ichikawa,L,180,JPN,25.2,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,7-6(4) 2-6 7-6(3),3,R16,171,11,4,112,73,53,19,16,4,8,5,0,121,77,50,26,16,7,9,878,27,432,107
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,304,208801,,,James Kent Trotter,U,,JPN,26.6,126335,,,Sora Fukuda,L,180,JPN,28.4,4-6 6-4 6-1,3,QF,107,19,3,77,51,42,14,14,1,2,2,2,80,52,38,11,13,3,6,,,713,45
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,302,209163,,,Emile Hudd,R,193,GBR,25.8,111788,,,Naoki Nakagawa,R,180,JPN,29.3,7-6(4) 6-4,3,QF,105,14,0,76,54,40,13,11,3,4,4,1,72,37,26,18,11,3,5,684,48,678,49
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,303,209067,,,Hunter Heck,R,173,USA,23.8,207383,,,Taisei Ichikawa,L,180,JPN,25.2,6-2 6-2,3,QF,55,6,1,57,36,27,9,8,7,9,3,2,48,30,15,6,8,4,10,1179,9,878,27
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,301,209274,,,Carl Emil Overbeck,U,,DEN,24.5,212944,,,Ryo Tabata,U,,JPN,18.1,6-1 6-3,3,QF,44,8,1,40,27,26,6,8,0,0,4,3,51,35,24,3,8,1,5,489,89,947,20
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,402,209067,,,Hunter Heck,R,173,USA,23.8,208801,,,James Kent Trotter,U,,JPN,26.6,W/O,3,SF,,,,,,,,,,,,,,,,,,,,1179,9,,
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,401,209274,,,Carl Emil Overbeck,U,,DEN,24.5,209163,,,Emile Hudd,R,193,GBR,25.8,7-5 6-2,3,SF,78,6,1,49,33,25,13,10,0,1,7,1,75,42,28,13,10,12,16,489,89,684,48
2026-M-ITF-JPN-2026-003,M15 Nishi-Tokyo,Hard,32,15,20260316,501,209274,,,Carl Emil Overbeck,U,,DEN,24.5,209067,,,Hunter Heck,R,173,USA,23.8,6-3 6-2,3,F,50,9,1,46,27,24,13,9,1,1,1,3,45,30,21,6,8,1,4,489,89,1179,9
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,105,207383,,,Taisei Ichikawa,L,180,JPN,25.2,212190,,,Karol Filar,U,,POL,27.5,6-4 5-7 6-3,3,R32,139,1,4,99,48,29,29,15,10,14,4,6,92,55,41,12,16,4,10,878,27,620,58
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,111,126135,,,Jumpei Yamasaki,R,180,JPN,28.7,212639,,,Yuto Oki,U,,JPN,,6-1 6-1,3,R32,73,0,2,35,20,15,10,7,0,1,0,3,55,22,12,11,7,6,12,885,26,1049,15
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,106,200632,,,Evan Zhu,R,185,USA,27.5,213324,,,Rannmaru Kozuma,U,,JPN,20.9,6-2 7-6(6),3,R32,112,1,0,68,39,23,18,10,3,6,0,4,82,51,28,13,10,5,10,748,41,,
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,109,209163,,,Emile Hudd,R,193,GBR,25.8,208861,,,Keisuke Saitoh,L,163,JPN,24.8,6-3 7-6(7),3,R32,110,6,1,77,50,36,14,11,4,5,2,2,71,37,25,17,10,3,5,684,48,738,42
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,104,209043,,,Yuta Kikuchi,R,173,JPN,26.4,111788,,,Naoki Nakagawa,R,180,JPN,29.3,6-3 2-6 6-4,3,R32,144,3,4,92,51,32,24,14,6,9,20,4,75,44,34,15,13,3,6,700,46,678,49
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,113,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,21.6,207456,,,Dong Ju Kim,U,,KOR,23.9,5-7 6-3 6-2,3,R32,160,3,3,100,64,40,22,15,7,10,1,4,99,58,34,21,14,9,14,661,52,804,33
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,101,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,126335,,,Sora Fukuda,L,180,JPN,28.4,7-5 6-4,3,R32,130,5,5,79,46,35,14,11,8,10,1,4,67,37,22,17,11,2,6,432,107,713,45
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,103,206923,,,Shinji Hazawa,R,175,JPN,26.9,214497,,,Gaku Nayuki,U,,JPN,18.4,6-2 6-0,3,R32,80,2,3,55,36,27,10,7,6,6,1,5,53,29,16,7,7,5,10,808,33,,
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,114,211774,,,Ryotaro Taguchi,U,,JPN,25.7,133291,,,Ryota Tanuma,R,180,JPN,30.4,6-3 2-6 6-2,3,R32,135,3,3,80,57,37,13,13,0,3,3,2,85,59,34,14,12,7,11,926,22,1155,10
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,112,212616,,,Yuta Tomida,U,,JPN,19.3,200665,,,Yuta Kawahashi,R,175,JPN,28.1,6-2 6-2,3,R32,69,1,1,49,28,21,12,8,3,4,0,2,45,25,13,7,8,2,7,1173,10,637,55
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,116,209067,,,Hunter Heck,R,173,USA,23.8,207728,,,Moerani Bouzige,R,180,AUS,26.6,6-2 6-2,3,R32,71,4,2,47,28,22,12,8,2,2,4,2,49,29,18,9,8,3,7,1179,9,470,96
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,107,212235,,,Noah Zamora,U,,USA,23.0,214498,,,Sakutaro Matsunaga,U,,JPN,19.8,7-6(2) 7-6(4),3,R32,141,3,2,91,48,36,28,12,5,7,0,2,79,44,29,24,12,5,7,1036,15,,
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,110,208051,,,Axel Nefve,L,193,USA,25.6,202124,,,Kosuke Ogura,R,170,JPN,30.0,7-5 6-4,3,R32,112,6,5,73,45,31,11,11,5,8,5,1,71,48,28,10,11,3,8,810,33,888,26
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,108,122495,,,Shintaro Imai,R,178,JPN,32.5,210672,,,Leo Vithoontien,L,185,JPN,26.5,6-2 7-6(5),3,R32,117,4,2,64,35,24,15,10,3,5,3,4,74,47,30,10,10,4,8,640,54,705,46
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,115,208130,,,Geun Jun Kim,U,,KOR,24.6,208277,,,Taiyo Yamanaka,R,170,JPN,24.5,3-6 7-5 6-2,3,R32,165,0,3,99,65,41,17,15,8,13,0,0,92,65,35,14,14,7,13,1044,15,823,32
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,102,144730,,,Tomohiro Masabayashi,R,170,JPN,28.0,213325,,,Ritsu Yamamoto,U,,JPN,21.9,6-3 6-3,3,R32,86,0,1,52,22,18,17,9,1,2,0,7,67,49,28,7,9,9,13,1080,13,,
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,204,212235,,,Noah Zamora,U,,USA,23.0,122495,,,Shintaro Imai,R,178,JPN,32.5,6-7(2) 6-3 6-2,3,R16,163,5,1,92,51,33,30,15,8,9,7,3,98,56,41,19,14,8,12,1036,15,640,54
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,206,212616,,,Yuta Tomida,U,,JPN,19.3,126135,,,Jumpei Yamasaki,R,180,JPN,28.7,6-3 6-2,3,R16,82,0,1,63,36,26,12,9,7,9,0,1,48,25,12,10,8,0,5,1173,10,885,26
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,304,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,21.6,209067,,,Hunter Heck,R,173,USA,23.8,6-3 6-2,3,QF,70,6,4,51,35,27,10,9,2,3,0,0,51,32,17,7,8,4,8,661,52,1179,9
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,202,206923,,,Shinji Hazawa,R,175,JPN,26.9,209043,,,Yuta Kikuchi,R,173,JPN,26.4,6-4 4-6 6-4,3,R16,140,3,2,85,65,45,8,15,3,7,3,4,96,64,40,16,15,8,13,808,33,700,46
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,208,209067,,,Hunter Heck,R,173,USA,23.8,208130,,,Geun Jun Kim,U,,KOR,24.6,6-4 6-4,3,R16,107,2,3,69,41,29,10,10,4,7,0,5,70,42,20,15,10,8,13,1179,9,1044,15
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,302,200632,,,Evan Zhu,R,185,USA,27.5,212235,,,Noah Zamora,U,,USA,23.0,6-4 2-6 6-1,3,QF,136,1,3,78,52,32,13,13,4,8,2,5,97,49,30,21,12,14,19,748,41,1036,15
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,203,200632,,,Evan Zhu,R,185,USA,27.5,207383,,,Taisei Ichikawa,L,180,JPN,25.2,6-3 6-7(3) 7-6(2),3,R16,148,5,3,111,68,47,19,17,5,9,3,4,102,63,37,21,16,8,13,748,41,878,27
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,205,209163,,,Emile Hudd,R,193,GBR,25.8,208051,,,Axel Nefve,L,193,USA,25.6,6-1 6-3,3,R16,92,4,1,63,46,28,11,8,4,5,4,5,42,25,15,5,8,1,6,684,48,810,33
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,303,209163,,,Emile Hudd,R,193,GBR,25.8,212616,,,Yuta Tomida,U,,JPN,19.3,6-3 6-2,3,QF,76,0,1,56,38,25,13,9,2,3,0,2,48,24,17,8,8,1,5,684,48,1173,10
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,201,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,144730,,,Tomohiro Masabayashi,R,170,JPN,28.0,6-3 7-6(5),3,R16,123,2,5,94,57,34,16,11,9,14,3,3,63,28,13,15,10,3,9,432,107,1080,13
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,207,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,21.6,211774,,,Ryotaro Taguchi,U,,JPN,25.7,7-5 6-2,3,R16,90,3,1,60,43,29,10,10,4,6,2,1,56,38,21,6,10,8,13,661,52,926,22
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,301,206923,,,Shinji Hazawa,R,175,JPN,26.9,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,4-6 6-3 6-2,3,QF,127,7,2,76,43,33,17,14,0,3,3,3,77,45,27,18,13,4,9,808,33,432,107
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,402,209163,,,Emile Hudd,R,193,GBR,25.8,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,21.6,6-4 6-1,3,SF,91,3,0,57,31,19,16,9,2,3,5,3,56,33,18,10,8,4,8,684,48,661,52
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,401,206923,,,Shinji Hazawa,R,175,JPN,26.9,200632,,,Evan Zhu,R,185,USA,27.5,6-2 6-4,3,SF,71,4,2,50,31,21,14,9,1,2,2,5,56,29,24,8,9,7,11,808,33,748,41
2026-M-ITF-JPN-2026-006,M15 Tsukuba,Hard,32,15,20260323,501,209163,,,Emile Hudd,R,193,GBR,25.8,206923,,,Shinji Hazawa,R,175,JPN,26.9,6-4 4-6 6-0,3,F,125,9,1,78,51,39,14,13,4,6,5,5,97,59,37,18,13,11,16,684,48,808,33
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,109,106177,,,Oriol Roca Batalla,R,175,ESP,32.8,207704,,,Alex Marti Pujolras,R,185,ESP,27.0,7-5 6-7(4) 6-2,3,R32,186,3,2,113,60,43,29,16,3,5,0,8,108,69,45,19,16,9,14,394,119,562,69
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,108,213635,,,Jacopo Vasami,L,,ITA,18.2,208025,,,Alex Martinez,R,185,ESP,24.9,6-2 3-6 6-2,3,R32,120,5,1,68,49,36,10,12,2,4,2,4,84,49,26,18,13,4,9,554,71,420,112
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,116,209874,,,Maks Kasnikowski,R,180,POL,22.6,211596,,,Yaroslav Demin,R,185,RUS,20.5,7-6(7) 6-0,3,R32,116,1,4,60,37,23,11,9,2,5,3,4,67,33,16,12,9,9,15,337,146,699,46
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,111,200330,,,Tomas Curras Abasolo,R,173,ESP,25.8,211390,,,Sergi Fita Juan,U,,ESP,,6-4 6-4,3,R32,90,1,4,60,27,17,18,10,4,7,1,3,61,46,24,7,10,3,8,824,32,1303,7
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,112,208540,,,Inaki Montes De La Torre,R,178,ESP,23.4,209978,,,Jordi Garcia Mestre,R,178,ESP,23.3,6-2 6-1,3,R32,99,2,1,41,22,15,9,7,0,2,1,6,54,35,13,5,8,4,11,395,119,,
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,115,210721,,,Iliyan Radulov,R,187,BUL,20.7,211762,,,David Naharro,U,,ESP,22.4,6-4 6-2,3,R32,89,2,0,53,32,23,8,9,5,8,0,4,57,33,17,8,9,7,13,591,64,1494,4
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,114,213059,,,Carles Cordoba,U,,ESP,,211600,,,Carlos Giraldi,U,,ESP,20.9,6-3 6-3,3,R32,83,1,1,55,36,26,14,9,0,0,0,7,71,42,26,13,9,6,9,948,20,2210,1
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,105,208322,,,Eric Vanshelboim,R,188,UKR,24.6,144716,,,Oleg Prihodko,R,180,UKR,28.4,7-6(1) 7-6(6),3,R32,183,0,4,87,52,35,19,12,3,6,1,2,90,56,34,18,12,5,8,531,76,352,136
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,103,210730,,,Reda Bennani,R,,MAR,19.0,213760,,,Pavel Lagutin,U,,RUS,21.0,6-2 6-2,3,R32,92,1,0,55,42,28,7,8,5,6,1,3,50,32,18,5,8,2,7,561,69,825,31
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,102,212498,,,Benoit Torcq,U,,BEL,20.5,207559,,,Darrshan Suresh,R,,MAS,25.1,6-3 6-2,3,R32,79,0,1,44,30,25,11,9,0,0,1,1,52,30,21,7,8,7,10,1819,2,1630,3
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,106,207794,,,Younes Lalami Laaroussi,R,188,MAR,24.9,121264,,,Oscar Jose Gutierrez,R,170,BRA,32.8,2-6 6-4 6-2,3,R32,169,5,9,96,63,46,12,13,5,8,1,6,105,58,37,22,13,12,16,939,21,776,37
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,110,212816,,,Lucca Helguera Casado,R,,ESP,20.2,212562,,,Ignasi Forcano,U,,ESP,26.3,6-1 6-3,3,R32,79,0,1,46,34,23,6,8,3,5,1,4,56,32,12,12,8,3,9,966,19,1857,2
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,104,210005,,,Kilian Feldbausch,R,191,SUI,20.5,202192,,,Kuzey Cekirge,R,,TUR,25.8,6-2 6-2,3,R32,91,0,1,47,34,26,8,8,1,1,0,4,46,28,14,10,8,2,6,442,103,1265,7
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,101,207231,,,Mathys Erhard,R,188,FRA,24.3,208866,,,Leonid Sheyngezikht,R,188,BUL,25.3,6-3 6-2,3,R32,90,4,1,52,36,26,8,8,5,6,1,2,56,32,18,9,9,7,12,345,142,1138,11
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,107,202148,,,Michiel De Krom,R,183,NED,27.7,213862,,,Robert Watzka,U,,ESP,20.0,4-6 6-3 6-4,3,R32,190,1,4,104,67,43,20,15,8,11,0,2,102,69,41,18,14,9,13,682,49,,
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,113,207764,,,Ryan Nijboer,R,180,NED,26.6,213043,,,Hiromasa Koyama,U,,JPN,18.2,6-3 6-2,3,R32,91,1,3,48,34,23,8,8,3,5,1,4,56,34,17,6,9,5,11,495,88,1432,5
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,202,210005,,,Kilian Feldbausch,R,191,SUI,20.5,210730,,,Reda Bennani,R,,MAR,19.0,7-6(1) 2-6 6-3,3,R16,134,2,7,95,67,38,13,14,10,17,1,3,82,61,34,10,15,5,12,442,103,561,69
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,201,207231,,,Mathys Erhard,R,188,FRA,24.3,212498,,,Benoit Torcq,U,,BEL,20.5,6-3 6-1,3,R16,89,3,3,52,29,23,12,8,4,5,0,2,58,38,20,7,8,10,15,345,142,1819,2
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,205,106177,,,Oriol Roca Batalla,R,175,ESP,32.8,212816,,,Lucca Helguera Casado,R,,ESP,20.2,6-2 6-3,3,R16,89,6,1,83,52,34,17,9,12,13,0,6,55,36,21,6,8,6,10,394,119,966,19
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,203,207794,,,Younes Lalami Laaroussi,R,188,MAR,24.9,208322,,,Eric Vanshelboim,R,188,UKR,24.6,6-3 6-2,3,R16,87,0,4,55,44,27,4,9,2,5,0,3,51,33,13,9,8,1,7,939,21,531,76
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,208,209874,,,Maks Kasnikowski,R,180,POL,22.6,210721,,,Iliyan Radulov,R,187,BUL,20.7,5-7 6-3 7-5,3,R16,186,2,1,106,73,44,18,17,6,12,1,1,119,77,46,17,16,11,18,337,146,591,64
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,206,208540,,,Inaki Montes De La Torre,R,178,ESP,23.4,200330,,,Tomas Curras Abasolo,R,173,ESP,25.8,6-3 6-3,3,R16,95,2,5,55,26,19,13,9,4,7,2,3,53,34,19,7,9,5,11,395,119,824,32
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,204,213635,,,Jacopo Vasami,L,,ITA,18.2,202148,,,Michiel De Krom,R,183,NED,27.7,6-3 6-2,3,R16,96,1,1,46,26,21,13,9,2,3,0,6,66,41,24,9,8,10,14,554,71,682,49
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,207,213059,,,Carles Cordoba,U,,ESP,,207764,,,Ryan Nijboer,R,180,NED,26.6,1-6 6-1 7-6(3),3,R16,161,0,2,100,77,42,10,13,10,17,2,4,91,62,36,10,13,7,14,948,20,495,88
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,301,210005,,,Kilian Feldbausch,R,191,SUI,20.5,207231,,,Mathys Erhard,R,188,FRA,24.3,7-6(1) 6-0,3,QF,102,1,2,55,39,24,6,9,4,8,1,8,57,32,13,7,9,7,14,442,103,345,142
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,303,208540,,,Inaki Montes De La Torre,R,178,ESP,23.4,106177,,,Oriol Roca Batalla,R,175,ESP,32.8,6-4 6-2,3,QF,110,4,6,71,40,28,15,9,6,7,2,2,54,27,19,12,9,2,6,395,119,394,119
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,302,213635,,,Jacopo Vasami,L,,ITA,18.2,207794,,,Younes Lalami Laaroussi,R,188,MAR,24.9,3-6 7-5 6-3,3,QF,128,5,3,85,53,42,20,15,2,3,4,4,82,54,39,18,15,0,2,554,71,939,21
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,304,209874,,,Maks Kasnikowski,R,180,POL,22.6,213059,,,Carles Cordoba,U,,ESP,,6-0 6-3,3,QF,99,1,0,44,27,23,9,8,2,3,0,4,75,49,23,10,7,10,15,337,146,948,20
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,401,213635,,,Jacopo Vasami,L,,ITA,18.2,210005,,,Kilian Feldbausch,R,191,SUI,20.5,7-5 6-4,3,SF,141,2,2,85,56,35,14,11,9,12,1,5,79,55,35,7,11,10,15,554,71,442,103
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,402,208540,,,Inaki Montes De La Torre,R,178,ESP,23.4,209874,,,Maks Kasnikowski,R,180,POL,22.6,4-6 6-3 6-0,3,SF,147,0,14,101,57,41,21,13,9,11,3,2,74,38,20,20,12,4,9,395,119,337,146
2026-M-ITF-ESP-2026-017,M25 Badalona,Clay,32,25,20260316,501,208540,,,Inaki Montes De La Torre,R,178,ESP,23.4,213635,,,Jacopo Vasami,L,,ITA,18.2,6-4 6-2,3,F,109,0,4,59,33,19,16,9,3,5,1,2,72,34,15,20,9,6,11,395,119,554,71
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,110,212250,,,James Connel ,U,,GBR,23.0,213026,,,Amine Jamji,U,,MAR,,7-5 6-0,3,R32,98,1,2,56,35,27,13,9,2,2,0,2,74,46,27,11,9,8,12,1378,5,1613,3
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,106,109734,,,Skander Mansouri,R,193,TUN,30.6,209516,,,Valentin Lapalu,R,,FRA,24.0,6-7(2) 6-3 7-6(6),3,R32,170,14,7,117,74,56,20,17,5,8,0,9,111,64,46,23,16,7,11,,,1159,10
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,101,212071,,,Kasra Rahmani,U,,IRI,19.5,210731,,,Filip Jeff Planinsek,R,,SLO,24.7,6-4 7-6(7),3,R32,107,5,1,68,37,29,19,11,4,5,3,4,71,42,31,13,11,1,3,916,23,559,70
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,102,208818,,,Finn Murgett,U,,GBR,24.4,211355,,,Oskar Brostrom Poulsen,U,,DEN,24.1,6-1 6-2,3,R32,78,0,1,46,31,26,9,8,3,3,6,1,52,29,18,7,7,5,9,899,25,795,34
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,109,212788,,,Amir Omarkhanov,U,,KAZ,18.3,210223,,,Leonardo Rossi,R,180,ITA,23.6,6-4 2-6 6-3,3,R32,143,7,4,98,63,39,17,14,4,8,0,2,74,38,23,23,13,2,6,771,38,688,48
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,115,209314,,,Jan Kupcic,U,,SLO,24.9,214129,,,Joaquin Bianchi,R,,ARG,26.1,6-0 6-4,3,R32,90,3,2,43,26,20,10,8,1,2,0,0,56,45,20,5,8,6,11,1235,8,,
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,114,214206,,,Thiago Agustin Pernas,U,,ARG,24.7,209118,,,Niklas Waldner,U,,AUT,24.4,6-4 6-2,3,R32,98,0,0,48,38,29,6,9,0,1,1,1,61,26,22,10,9,4,8,1118,11,1169,10
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,113,211594,,,Luca Wiedenmann,R,178,GER,27.8,207592,,,Martin Van Der Meerschen,U,,BEL,25.7,6-2 6-0,3,R32,61,5,1,44,28,20,12,7,4,4,3,1,48,30,17,3,7,6,11,839,30,799,34
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,104,209140,,,Millen Hurrion,R,191,GBR,26.7,209885,,,Gokberk Saritas,U,,TUR,22.6,6-1 6-1,3,R32,60,4,0,36,22,20,9,7,0,0,1,1,50,34,17,4,7,4,9,681,49,1664,3
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,116,126971,,,Marcus Walters,R,,GBR,27.9,200297,,,Aziz Ouakaa,R,185,TUN,26.6,6-4 2-6 7-6(4),3,R32,159,3,6,106,61,42,20,15,8,12,3,5,100,61,43,18,15,7,10,905,24,624,58
2026-M-ITF-TUN-2026-012,M15 Monastir,Hard,32,15,20260316,107,211497,,,Rocco Piatti,U,,MON,21.6,208302,,,Nikola Slavic,R,,SWE,25.4,6-4 6-3,3,R32,92,0,2,53,40,24,7,10,1,4,4,4,51,32,18,6,9,5,10,1127,11,827,31
