tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-M-ITF-KOR-2025-002,M15 Daegu,Hard,32,15,20250526,401,106227,,,Ji Sung Nam,R,183,KOR,31.7,212292,,,Jeamoon Lee,U,,KOR,,1-6 6-2 6-3,3,SF,110,2,4,81,58,37,7,12,8,13,1,4,77,57,32,5,12,5,11,804,26,,
2025-M-ITF-KOR-2025-002,M15 Daegu,Hard,32,15,20250526,402,202154,,,Uisung Park,R,175,KOR,24.6,211482,,,Seokhyeon Chu,U,,KOR,,6-3 6-4,3,SF,91,8,0,74,37,29,21,10,6,6,1,4,68,36,26,14,9,8,10,777,29,,
2025-M-ITF-KOR-2025-002,M15 Daegu,Hard,32,15,20250526,501,106227,,,Ji Sung Nam,R,183,KOR,31.7,202154,,,Uisung Park,R,175,KOR,24.6,6-1 6-2,3,F,55,2,0,38,24,17,9,7,0,1,2,4,45,20,13,5,8,3,9,804,26,777,29
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,115,209043,,,Yuta Kikuchi,R,173,JPN,25.6,212974,,,Dongmin Kim,U,,KOR,,6-4 6-1,3,R32,82,0,3,55,35,26,8,9,2,4,0,4,45,18,11,9,8,0,5,826,25,,
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,107,106227,,,Ji Sung Nam,R,183,KOR,31.7,207994,,,Chase Ferguson,U,,AUS,26.3,7-6(5) 6-4,3,R32,131,1,4,65,46,33,11,11,0,2,1,5,100,66,41,16,11,10,13,804,26,858,23
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,104,126952,,,Soon Woo Kwon,R,180,KOR,27.4,209063,,,Wanseok Kang,U,,KOR,,6-4 6-2,3,R32,91,1,0,43,28,20,10,9,0,2,0,5,73,46,23,11,9,9,14,501,78,,
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,112,200321,,,San Hui Sin,R,178,KOR,28.1,208130,,,Geun Jun Kim,U,,KOR,23.8,6-1 6-1,3,R32,82,,,,,,,,,,,,,,,,,,,494,80,1388,4
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,108,200632,,,Evan Zhu,R,185,USA,26.7,202124,,,Kosuke Ogura,R,170,JPN,29.2,6-4 6-1,3,R32,72,0,1,22,10,8,8,5,0,1,0,1,31,22,14,6,5,4,5,589,58,649,48
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,102,126337,,,Renta Tokuda,R,178,JPN,27.1,144730,,,Tomohiro Masabayashi,R,170,JPN,27.2,6-1 6-1,3,R32,63,1,1,50,38,27,7,7,4,4,0,4,39,22,10,5,7,1,6,789,28,722,36
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,109,211550,,,Yusuke Kusuhara,U,,JPN,27.7,207987,,,Ryuki Matsuda,R,157,JPN,25.4,6-1 6-1,3,R32,87,2,3,45,24,17,13,7,6,7,1,0,51,33,16,5,7,6,12,1031,13,584,59
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,111,126953,,,Chan Yeong Oh,R,180,KOR,26.9,207456,,,Dong Ju Kim,U,,KOR,23.1,6-4 6-3,3,R32,111,0,1,51,36,29,9,10,0,1,0,3,64,50,28,6,9,5,8,925,19,1769,1
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,116,212115,,,Hoyoung Roh,U,,KOR,19.0,210121,,,Kokoro Isomura,R,175,JPN,22.3,7-5 6-1,3,R32,102,4,2,64,41,27,10,10,4,7,0,2,50,32,12,9,9,1,7,1720,2,478,87
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,106,212803,,,Yun Seong Chung,U,,KOR,,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,20.8,6-1 6-3,3,R32,83,1,1,42,28,23,9,8,0,0,2,3,69,41,27,8,8,6,10,,,619,53
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,101,209959,,,Woobin Shin,R,185,KOR,21.3,213900,,,Junsu Kang,U,,KOR,,6-1 6-1,3,R32,71,5,2,44,30,21,8,7,2,3,1,7,45,22,12,5,7,3,9,455,95,,
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,110,202154,,,Uisung Park,R,175,KOR,24.6,125816,,,Ji Hoon Son,R,180,KOR,30.7,6-3 6-3,3,R32,101,4,1,54,25,22,15,9,0,1,1,5,60,22,11,21,9,4,8,777,29,1860,1
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,113,200661,,,Yuki Mochizuki,R,173,JPN,27.5,117353,,,Duck Hee Lee,R,175,KOR,26.9,6-1 6-1,3,R32,83,3,1,49,24,15,15,7,4,5,0,6,48,26,10,6,7,3,9,573,61,926,19
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,105,207788,,,Thanapet Chanta,R,,THA,25.7,122495,,,Shintaro Imai,R,178,JPN,31.7,6-1 3-1,3,R32,62,,,,,,,,,,,,,,,,,,,668,44,499,79
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,103,210687,,,Pawit Sornlaksup,U,,THA,25.7,213555,,,Seonyong Han,U,,KOR,,7-5 4-6 6-3,3,R32,156,0,4,89,55,39,13,16,6,12,0,6,92,53,29,20,15,5,12,646,48,1737,2
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,114,212292,,,Jeamoon Lee,U,,KOR,,212726,,,Sungbeen Sim,U,,KOR,28.1,6-1 6-0,3,R32,63,1,0,29,15,13,11,6,0,0,1,5,59,24,11,12,7,9,15,,,1040,13
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,204,200632,,,Evan Zhu,R,185,USA,26.7,106227,,,Ji Sung Nam,R,183,KOR,31.7,2-6 6-4 6-4,3,R16,169,3,8,122,70,39,23,14,20,26,2,1,97,71,39,14,14,5,11,589,58,804,26
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,207,200661,,,Yuki Mochizuki,R,173,JPN,27.5,212292,,,Jeamoon Lee,U,,KOR,,6-3 6-0,3,R16,67,1,1,44,26,23,8,8,0,1,0,0,40,30,12,5,7,2,7,573,61,,
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,206,200321,,,San Hui Sin,R,178,KOR,28.1,126953,,,Chan Yeong Oh,R,180,KOR,26.9,5-7 6-4 6-2,3,R16,175,2,5,104,61,43,15,15,6,11,1,1,91,54,32,15,15,10,17,494,80,925,19
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,201,209959,,,Woobin Shin,R,185,KOR,21.3,126337,,,Renta Tokuda,R,178,JPN,27.1,6-4 7-6(4),3,R16,141,6,6,82,48,33,14,11,0,4,0,0,76,53,27,13,11,2,7,455,95,789,28
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,205,202154,,,Uisung Park,R,175,KOR,24.6,211550,,,Yusuke Kusuhara,U,,JPN,27.7,6-3 6-3,3,R16,94,5,2,61,27,18,18,9,3,5,3,3,57,24,14,14,9,6,11,777,29,1031,13
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,203,212803,,,Yun Seong Chung,U,,KOR,,207788,,,Thanapet Chanta,R,,THA,25.7,6-3 2-6 6-3,3,R16,135,4,1,84,53,36,18,13,8,11,1,10,109,50,30,32,13,7,11,,,668,44
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,202,126952,,,Soon Woo Kwon,R,180,KOR,27.4,210687,,,Pawit Sornlaksup,U,,THA,25.7,6-2 6-2,3,R16,76,3,4,51,28,21,13,8,4,5,1,2,54,36,18,8,8,3,8,501,78,646,48
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,208,209043,,,Yuta Kikuchi,R,173,JPN,25.6,212115,,,Hoyoung Roh,U,,KOR,19.0,6-3 6-3,3,R16,86,0,4,50,34,24,7,9,1,3,1,0,60,44,23,4,9,7,12,826,25,1720,2
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,303,200321,,,San Hui Sin,R,178,KOR,28.1,202154,,,Uisung Park,R,175,KOR,24.6,7-6(1) 6-3,3,QF,123,3,3,79,47,31,18,11,5,8,4,2,69,41,24,12,10,6,10,494,80,777,29
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,304,200661,,,Yuki Mochizuki,R,173,JPN,27.5,209043,,,Yuta Kikuchi,R,173,JPN,25.6,6-3 7-5,3,QF,123,2,3,68,39,26,17,11,2,4,0,4,93,62,32,16,10,9,13,573,61,826,25
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,301,126952,,,Soon Woo Kwon,R,180,KOR,27.4,209959,,,Woobin Shin,R,185,KOR,21.3,6-0 6-3,3,QF,84,1,2,38,21,19,13,8,0,0,1,2,64,43,22,8,7,6,10,501,78,455,95
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,302,212803,,,Yun Seong Chung,U,,KOR,,200632,,,Evan Zhu,R,185,USA,26.7,6-2 6-3,3,QF,70,2,2,59,37,28,13,9,2,2,1,3,41,23,15,8,8,1,4,,,589,58
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,401,126952,,,Soon Woo Kwon,R,180,KOR,27.4,212803,,,Yun Seong Chung,U,,KOR,,6-3 6-2,3,SF,77,2,2,59,31,23,16,8,4,4,2,4,49,29,17,7,9,1,5,501,78,,
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,402,200321,,,San Hui Sin,R,178,KOR,28.1,200661,,,Yuki Mochizuki,R,173,JPN,27.5,6-1 6-4,3,SF,88,0,3,48,29,20,8,8,0,2,1,3,57,38,19,7,9,5,11,494,80,573,61
2025-M-ITF-KOR-2025-003,M25 Changwon,Hard,32,25,20250602,501,126952,,,Soon Woo Kwon,R,180,KOR,27.4,200321,,,San Hui Sin,R,178,KOR,28.1,6-1 6-2,3,F,63,2,1,52,38,28,8,8,3,3,2,3,46,24,11,9,7,5,9,501,78,494,80
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,104,210745,,,Matthias Ujvary,R,180,AUT,20.8,210107,,,Bor Artnak,R,193,SLO,20.9,6-1 6-1,3,R32,53,3,3,36,20,16,9,7,1,2,0,0,39,21,7,6,7,0,6,1243,7,475,88
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,115,202419,,,Justin Schlageter,U,,GER,24.2,208816,,,Jeremy Schifris,L,,GER,23.6,7-6(2) 6-4,3,R32,146,3,3,83,52,38,16,11,4,5,2,0,94,81,45,8,11,9,11,1097,11,1206,8
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,110,134389,,,Tim Handel,R,188,GER,28.6,212871,,,Piet Luis Pinter,U,,AUT,19.9,6-3 6-2,3,R32,74,2,4,50,27,23,15,9,2,2,1,3,45,21,15,10,8,1,4,627,52,1553,3
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,112,105814,,,Maximilian Neuchrist,R,,AUT,33.8,213901,,,Max Kohler,U,,AUT,18.5,6-2 6-0,3,R32,64,2,0,44,28,26,6,7,2,2,0,4,42,23,10,7,7,1,6,422,107,,
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,105,209984,,,Milos Karol,R,198,SVK,22.4,211503,,,Nico Hipfl,U,,AUT,19.1,6-7(4) 7-6(3) 6-3,3,R32,206,8,8,119,66,52,23,16,4,6,4,6,137,79,51,30,17,11,15,407,112,1066,12
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,108,210623,,,Jakub Filip,R,,CZE,19.6,132831,,,Giovanni Oradini,L,188,ITA,27.6,7-5 7-6(2),3,R32,145,2,2,77,52,33,14,12,0,3,1,1,94,61,37,13,12,12,16,809,26,563,64
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,114,212084,,,Denis Petak,R,,CZE,18.8,211904,,,Maximilian Figl,U,,ITA,21.1,6-4 6-4,3,R32,214,2,3,63,41,30,13,10,4,5,3,4,75,54,29,12,10,8,11,1553,3,1457,4
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,101,212309,,,Diego Dedura Palomero,L,178,GER,17.2,212068,,,Stepan Baum,U,,CZE,21.8,6-2 6-0,3,R32,60,1,1,48,31,23,7,7,3,4,0,2,41,27,10,3,7,3,9,386,122,1255,6
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,106,209997,,,Marcello Serafini,R,188,ITA,22.7,213902,,,Benedikt Szerencsits,U,,AUT,,6-3 7-5,3,R32,91,2,3,67,41,30,15,11,3,4,4,2,72,42,26,13,10,5,8,744,33,,
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,111,211621,,,Arthur Nagel ,U,,FRA,22.1,134384,,,Sebastian Prechtel,R,185,GER,29.0,6-2 6-1,3,R32,61,2,0,49,37,26,8,8,2,2,3,3,39,23,11,8,7,1,5,927,19,910,20
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,109,207760,,,Anton Matusevich,R,185,GBR,23.9,212119,,,Nik Mikovic ,U,,SLO,20.7,1-6 6-1 6-4,3,R32,117,3,4,72,37,27,16,12,2,6,3,5,83,48,30,14,12,5,10,449,97,1720,2
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,113,210214,,,Joao Eduardo Schiessl,L,180,BRA,20.7,207934,,,Philip Hjorth,U,,DEN,26.2,6-3 6-0,3,R32,84,2,0,47,34,24,8,7,3,3,1,1,67,44,22,10,8,5,10,529,70,969,17
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,103,207431,,,Lewie Lane,R,183,GER,24.3,211385,,,Manuel Lazic,U,,AUT,19.5,6-0 6-2,3,R32,61,,,,,,,,,,,,,,,,,,,1737,2,,
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,107,210532,,,Giacomo Crisostomo,R,,ITA,21.8,210174,,,Matic Dimic ,U,,SLO,23.6,2-6 7-5 6-0,3,R32,131,1,3,92,58,32,19,13,5,10,4,1,71,42,23,12,13,5,12,1562,3,1444,4
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,102,213143,,,Sydney Zick,U,,GER,18.3,213632,,,Glib Sekachov,U,,UKR,,6-4 5-7 6-3,3,R32,155,4,7,100,60,43,17,15,6,11,1,3,108,60,31,28,16,8,15,2058,1,,
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,116,209875,,,Alex Barrena,R,175,ARG,22.6,209338,,,Daniel Siniakov,R,183,CZE,22.3,6-2 6-2,3,R32,88,3,2,57,34,20,14,8,4,5,0,2,52,39,19,6,8,4,9,376,127,1213,7
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,201,212309,,,Diego Dedura Palomero,L,178,GER,17.2,213143,,,Sydney Zick,U,,GER,18.3,7-5 6-1,3,R16,80,0,1,58,35,24,13,10,2,4,2,1,53,30,13,13,9,1,6,386,122,2058,1
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,208,209875,,,Alex Barrena,R,175,ARG,22.6,202419,,,Justin Schlageter,U,,GER,24.2,6-2 7-6(4),3,R16,121,3,2,68,44,33,11,10,4,5,1,1,74,48,31,9,10,4,7,376,127,1097,11
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,204,210532,,,Giacomo Crisostomo,R,,ITA,21.8,210623,,,Jakub Filip,R,,CZE,19.6,6-2 6-2,3,R16,103,0,0,55,34,23,12,8,3,4,2,3,59,35,21,6,8,7,12,1562,3,809,26
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,203,209984,,,Milos Karol,R,198,SVK,22.4,209997,,,Marcello Serafini,R,188,ITA,22.7,6-2 6-4,3,R16,60,11,2,44,24,23,13,9,0,0,2,1,52,33,25,5,9,3,6,407,112,744,33
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,205,134389,,,Tim Handel,R,188,GER,28.6,207760,,,Anton Matusevich,R,185,GBR,23.9,4-6 7-5 6-2,3,R16,159,5,3,84,57,38,12,15,1,6,5,6,113,57,37,21,15,8,15,627,52,449,97
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,207,210214,,,Joao Eduardo Schiessl,L,180,BRA,20.7,212084,,,Denis Petak,R,,CZE,18.8,6-4 6-4,3,R16,105,3,2,72,48,30,16,10,5,6,2,2,64,37,24,13,10,5,8,529,70,1553,3
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,206,105814,,,Maximilian Neuchrist,R,,AUT,33.8,211621,,,Arthur Nagel ,U,,FRA,22.1,3-6 6-1 6-2,3,R16,110,7,2,74,52,36,11,12,4,7,0,1,71,54,29,7,12,2,8,422,107,927,19
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,202,210745,,,Matthias Ujvary,R,180,AUT,20.8,207431,,,Lewie Lane,R,183,GER,24.3,6-4 6-2,3,R16,84,2,4,60,35,26,16,9,3,3,1,3,52,26,19,11,9,0,3,1243,7,1737,2
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,304,209875,,,Alex Barrena,R,175,ARG,22.6,210214,,,Joao Eduardo Schiessl,L,180,BRA,20.7,6-2 6-2,3,QF,78,4,0,43,22,15,15,8,0,1,1,2,50,32,17,7,8,3,8,376,127,529,70
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,302,209984,,,Milos Karol,R,198,SVK,22.4,210532,,,Giacomo Crisostomo,R,,ITA,21.8,4-6 6-1 6-2,3,QF,137,2,3,86,56,38,14,13,6,9,2,2,72,46,24,12,12,5,11,407,112,1562,3
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,303,134389,,,Tim Handel,R,188,GER,28.6,105814,,,Maximilian Neuchrist,R,,AUT,33.8,7-5 7-6(2),3,QF,144,5,4,104,64,46,19,12,9,11,2,2,74,53,34,9,12,2,5,627,52,422,107
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,301,212309,,,Diego Dedura Palomero,L,178,GER,17.2,210745,,,Matthias Ujvary,R,180,AUT,20.8,6-3 3-6 6-4,3,QF,133,2,9,105,62,41,18,14,10,15,1,1,91,65,39,12,14,4,10,386,122,1243,7
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,402,209875,,,Alex Barrena,R,175,ARG,22.6,134389,,,Tim Handel,R,188,GER,28.6,7-6(2) 6-2,3,SF,108,2,3,60,40,30,10,10,3,5,3,3,65,40,25,11,10,5,9,376,127,627,52
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,401,212309,,,Diego Dedura Palomero,L,178,GER,17.2,209984,,,Milos Karol,R,198,SVK,22.4,7-6(5) 6-2,3,SF,87,1,0,56,38,31,12,10,2,3,11,2,68,39,26,16,10,8,11,386,122,407,112
2025-M-ITF-AUT-2025-006,M15 Warmbad Villach,Clay,32,15,20250526,501,209875,,,Alex Barrena,R,175,ARG,22.6,212309,,,Diego Dedura Palomero,L,178,GER,17.2,6-3 6-3,3,F,88,2,1,27,14,10,5,4,3,4,0,0,24,17,9,3,4,2,4,376,127,386,122
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,102,207893,,,Daniel De Jonge,U,,NED,25.7,210094,,,Alexander Vikhlyantsev,U,,RUS,22.6,7-6(3) 6-1,3,R32,80,2,2,59,34,29,16,10,3,4,1,3,63,33,18,17,9,3,6,1043,13,,
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,106,122234,,,Alp Horoz,U,,TUR,30.0,211615,,,Mateo Castaneda,U,,COL,19.3,3-6 6-1 6-4,3,R32,139,3,2,94,67,48,10,13,5,7,0,9,94,61,37,15,13,3,7,1436,4,1227,7
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,113,144970,,,Constantin Bittoun Kouzmine,L,178,FRA,26.3,149145,,,Matteo Covato,U,,ITA,20.0,7-5 6-4,3,R32,111,8,4,74,42,33,17,11,3,4,15,4,64,34,28,11,11,4,7,915,20,945,18
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,116,208092,,,Filippo Moroni,R,175,ITA,24.3,207367,,,Bora Sengul,R,,TUR,23.5,7-5 6-1,3,R32,81,1,5,51,41,33,3,9,4,5,3,9,64,36,24,8,10,4,9,700,39,1531,3
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,104,200276,,,Niklas Schell,R,191,GER,26.3,208186,,,Preston Brown,L,198,USA,23.7,6-4 6-4,3,R32,82,3,7,63,38,29,13,10,2,3,1,3,51,30,22,9,10,0,3,888,22,1020,14
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,108,213141,,,Georgi Georgiev,R,,BUL,18.6,211684,,,Emirhan Bulut,U,,TUR,18.9,6-2 6-1,3,R32,69,5,4,50,31,25,9,8,2,3,0,8,45,18,11,8,7,0,5,957,17,,
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,111,210522,,,William Jansen,L,188,GBR,20.4,210243,,,Piotr Pawlak,U,,POL,23.3,2-6 7-6(1) 6-2,3,R32,183,5,12,96,46,36,27,14,7,10,0,9,116,58,34,33,14,7,10,1177,8,1860,1
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,110,212831,,,Samuel Heredia,U,,COL,18.9,212632,,,Peter Alam,U,,GBR,23.0,6-2 6-4,3,R32,85,10,0,61,32,26,17,9,2,2,3,6,53,23,18,15,9,5,8,1151,9,1755,2
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,107,210212,,,Alexander Petrov,L,188,BUL,23.4,213163,,,Cemil Duran,U,,TUR,18.5,6-1 6-0,3,R32,64,2,5,46,31,22,7,6,3,4,0,8,41,17,7,5,7,5,12,1205,8,,
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,112,211394,,,Patrick Brady,R,188,GBR,20.5,212070,,,Ali Yazdani,U,,IRI,21.7,6-7(3) 6-1 7-5,3,R32,154,2,3,75,50,37,16,13,2,3,0,2,78,50,35,15,14,4,8,851,23,870,22
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,114,124126,,,Sarp Agabigun,R,178,TUR,27.9,208259,,,Viacheslav Yulik,R,,RUS,24.7,6-2 6-4,3,R32,67,10,2,51,36,30,9,9,0,0,2,1,50,33,19,10,9,3,6,1511,3,,
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,101,208297,,,Maxwell Mckennon,L,193,USA,23.0,212767,,,Aryan Lakshmanan,U,,IND,19.9,6-4 7-5,3,R32,103,3,7,65,39,34,14,11,3,3,8,8,75,51,41,5,11,8,10,598,57,2100,1
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,115,209885,,,Gokberk Saritas,U,,TUR,21.8,207178,,,Joe Tyler,R,191,GBR,26.5,6-4 7-5,3,R32,116,3,10,81,50,34,14,11,6,8,4,5,85,49,30,17,11,7,11,1203,8,,
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,109,207907,,,Arda Azkara,U,,TUR,22.2,209921,,,Ali Habib,R,170,GBR,22.4,6-1 6-4,3,R32,77,0,2,54,30,23,17,9,2,2,2,2,50,18,12,16,8,4,7,901,20,1159,9
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,105,132573,,,Luca Castelnuovo,L,185,SUI,28.3,212832,,,Salvador Price,U,,COL,20.2,5-7 6-0 6-3,3,R32,134,7,8,74,41,34,16,13,4,7,0,5,92,70,34,10,14,6,13,709,38,1288,6
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,103,208818,,,Finn Murgett,U,,GBR,23.6,209515,,,Baran Soyler,U,,TUR,20.6,6-4 4-6 6-3,3,R32,136,8,3,78,45,33,15,14,3,8,1,12,93,48,26,20,15,6,13,,,,
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,208,208092,,,Filippo Moroni,R,175,ITA,24.3,209885,,,Gokberk Saritas,U,,TUR,21.8,6-4 6-4,3,R16,83,0,1,56,39,28,11,10,1,2,3,8,71,36,24,18,10,6,9,700,39,1203,8
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,205,207907,,,Arda Azkara,U,,TUR,22.2,212831,,,Samuel Heredia,U,,COL,18.9,6-3 4-6 6-4,3,R16,164,13,8,97,46,34,28,15,10,13,6,7,89,42,31,23,14,4,8,901,20,1151,9
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,206,210522,,,William Jansen,L,188,GBR,20.4,211394,,,Patrick Brady,R,188,GBR,20.5,6-2 6-3,3,R16,95,4,3,64,36,26,17,9,6,6,5,4,47,30,22,4,8,1,4,1177,8,851,23
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,202,208818,,,Finn Murgett,U,,GBR,23.6,200276,,,Niklas Schell,R,191,GER,26.3,6-4 6-4,3,R16,92,3,3,59,25,18,18,10,4,7,0,11,61,31,20,10,10,3,8,,,888,22
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,201,207893,,,Daniel De Jonge,U,,NED,25.7,208297,,,Maxwell Mckennon,L,193,USA,23.0,6-4 6-4,3,R16,104,7,8,59,28,22,17,10,4,5,10,7,57,31,20,16,10,0,3,1043,13,598,57
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,204,213141,,,Georgi Georgiev,R,,BUL,18.6,210212,,,Alexander Petrov,L,188,BUL,23.4,6-1 7-5,3,R16,117,3,10,81,56,43,6,10,8,10,1,7,54,26,16,8,9,2,7,957,17,1205,8
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,203,132573,,,Luca Castelnuovo,L,185,SUI,28.3,122234,,,Alp Horoz,U,,TUR,30.0,6-1 6-1,3,R16,63,6,0,37,28,22,7,7,0,0,2,8,48,27,15,6,7,4,9,709,38,1436,4
2025-M-ITF-TUR-2025-019,M15 Kayseri,Hard,32,15,20250526,207,144970,,,Constantin Bittoun Kouzmine,L,178,FRA,26.3,124126,,,Sarp Agabigun,R,178,TUR,27.9,6-3 7-6(4),3,R16,100,4,2,59,32,25,12,10,1,3,8,6,80,42,28,16,11,3,7,915,20,1511,3
